BiosampleID,Study title,Description of study,Sample name,Study data link,Organism*,Intraspecific name,Time factor,Life stage,accession,Material source: DOI,Derived Material,Body part,Treatment
SAMEA104385795,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Larissa,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-299,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385763,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Magma,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-300,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385768,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Monty,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-301,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385827,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Mozart,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-302,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385841,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:PauLine,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-305,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385844,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Sophia,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-306,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385806,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Tribune,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-307,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385823,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Trigold,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-308,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385882,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Rivette,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-309,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385885,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Adamo,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-312,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385686,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Altex,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-313,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385741,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Andor,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-314,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385751,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Astor,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-315,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385718,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Bingo,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-317,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385728,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Callypso,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-318,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385781,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Concord,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-319,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385785,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Conny,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-320,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385794,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Czyzowska,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-321,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385766,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Daichousen (fuku),NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-322,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385777,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Daichousen (mizuyasu),NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-323,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385618,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Daichousen (nakano),NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-324,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385624,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Erake,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-325,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385636,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Furax,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-326,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385702,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Futura,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-327,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385705,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Galant,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-328,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385668,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Giant Xr707,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-329,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385683,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Gisora,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-330,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385685,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Granit,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-333,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385739,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89976_a-0000007,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Gulliver,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-334,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385754,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89977_a-0000008,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Hankkija's Lauri,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-335,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385978,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89970_a-0000001,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Kajsa,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-338,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385991,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89971_a-0000002,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Korall,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-339,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385997,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89972_a-0000003,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Korinth,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-340,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385959,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89973_a-0000004,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Kosa,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-341,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385972,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89974_a-0000005,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Kruglik,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-342,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
SAMEA104385641,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,Seed mineral concentration data of compost-grown Lines of the RIPR panel generated by ICP-MS analysis.,89975_a-0000006,https://bip.earlham.ac.uk/trial_scorings/48.zip,138011 (Brassica napus),cultivar:Lirafox,NULL,BBCH-00,Nottingham University:U.Nottm_BnASSYST-344,NULL,NULL,http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009010(seed),NULL
